created_date,product,campaign_name,clicks,cost,leads,prospect,funding,NTF,campaign
2023-02-15,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,801.0,13177191.0,3.0,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-16,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3003.0,7475451.0,8.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-16,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1122.0,15165161.0,14.0,3.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-16,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,908.0,10792090.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-16,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1945.0,9663423.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-16,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,813.0,16480453.0,1.0,2.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-17,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2427.0,7492064.5,9.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-17,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1050.0,15615967.0,8.0,3.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-17,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,1868.0,10484871.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-17,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1949.0,9638739.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-17,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,644.0,12498269.0,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-18,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2806.0,7291998.0,6.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-18,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,959.0,13532375.0,13.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-18,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,710.0,9189397.0,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-19,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3213.0,7109840.5,13.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-19,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,861.0,10631721.0,5.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-19,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-19,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,816.0,14697785.0,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-20,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3050.0,7409465.0,8.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-20,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1510.0,22192520.0,9.0,3.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-20,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,539.0,9311316.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-20,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1763.0,9035300.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-20,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,907.0,20588892.0,1.0,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-21,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3905.0,9275078.0,10.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-21,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1557.0,17448728.0,8.0,2.0,2.0,90000000.0,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-21,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,588.0,9178443.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-21,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1863.0,9529220.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-21,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,787.0,14475414.0,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-22,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3549.0,8103474.0,12.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-22,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1113.0,18648986.0,5.0,,1.0,30000000.0,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-22,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,581.0,8221566.5,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-22,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1601.0,9252098.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-22,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,799.0,13571368.0,1.0,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-23,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3298.0,8099904.5,7.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-23,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1073.0,16423781.0,9.0,,1.0,50000000.0,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-23,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,682.0,8230191.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-23,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2181.0,9239098.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-23,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,429.0,5170212.5,1.0,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,4401.0,10109023.0,7.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1192.0,16659931.0,12.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-24,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,2047.0,8246553.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-24,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2116.0,7435239.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-24,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,441.0,6349832.5,2.0,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3120.0,9800823.0,10.0,2.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1001.0,9294000.0,7.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-25,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-25,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-25,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,373.0,5985847.0,,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3065.0,9053381.0,13.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,885.0,9850636.0,10.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-26,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-26,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,325.0,6102199.5,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-27,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2691.0,8465044.0,6.0,4.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-27,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1445.0,23064704.0,12.0,6.0,1.0,136190000.0,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-27,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,792.0,8276447.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-27,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1537.0,7218523.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-27,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,309.0,5602934.0,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-02-28,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3209.0,8441302.0,11.0,2.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-02-28,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,2104.0,25249150.0,7.0,1.0,1.0,25000000.0,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-02-28,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,1009.0,7776383.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-02-28,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,244.0,2028189.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-02-28,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2291.0,7026119.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-02-28,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,329.0,4161621.25,1.0,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-01,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,4199.0,8681939.0,14.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-01,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1464.0,20916714.0,12.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-01,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,655.0,8044861.5,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-01,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,221.0,1612809.0,2.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-01,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2612.0,6894319.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-01,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,417.0,6144624.0,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-02,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2130.0,4783531.5,11.0,2.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-02,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1388.0,20801924.0,15.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-02,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,817.0,8399987.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-02,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,200.0,1585183.0,1.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-02,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1760.0,4917609.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-02,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,342.0,5592468.0,1.0,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-03,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2577.0,7740861.5,18.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-03,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1296.0,20836184.0,11.0,3.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-03,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,1395.0,8589384.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-03,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,143.0,1506713.0,2.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-03,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,3124.0,7909613.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-03,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,345.0,5771129.0,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-04,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3173.0,10172016.0,15.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-04,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1266.0,15660066.0,6.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-04,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-04,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-04,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,284.0,5491621.0,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-05,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,4002.0,9619858.0,12.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-05,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,924.0,9280801.0,4.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-05,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-05,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,345.0,5483068.0,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-06,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3857.0,11535348.0,13.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-06,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1381.0,18806710.0,11.0,5.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-06,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,1092.0,8009997.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-06,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,199.0,1791322.0,2.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-06,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2168.0,8361274.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-06,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,379.0,6716621.5,1.0,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-07,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2534.0,9226158.0,7.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-07,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1383.0,14270713.0,4.0,2.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-07,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,2038.0,7968289.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-07,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,241.0,1829060.0,2.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-07,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,3388.0,7466494.5,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-07,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,331.0,5037706.0,1.0,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-08,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3045.0,9152645.0,6.0,3.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-08,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1102.0,8790320.0,4.0,2.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-08,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,1949.0,8667709.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-08,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,230.0,1633248.0,1.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-08,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,4568.0,7888906.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-08,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,419.0,6664386.0,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-09,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,4861.0,10160252.0,11.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-09,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1184.0,7670142.0,3.0,,1.0,100000000.0,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-09,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,2705.0,8117662.5,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-09,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,169.0,1462304.0,1.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-09,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,4674.0,4625681.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-09,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,364.0,6196023.5,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-10,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,4537.0,8699654.0,8.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-10,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,966.0,8464660.0,3.0,1.0,2.0,110000000.0,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-10,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,2382.0,6811531.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-10,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,157.0,1265899.0,3.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-10,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,3881.0,8726703.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-10,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,342.0,5559584.5,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-11,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3954.0,8342341.5,20.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-11,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,966.0,9250829.0,10.0,2.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-11,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-11,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,184.0,1505301.0,2.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-11,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-11,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,299.0,5504490.0,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-12,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3754.0,8266571.5,27.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-12,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1218.0,13174112.0,25.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-12,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
