created_date,product,campaign,clicks,cost,leads,prospect,funding,NTF
2023-03-21,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Modal Usaha test mobil,172.0,538180.0625,,,,
2023-03-21,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting Affinity | All Time,242.0,1585973.75,4.0,,,
2023-03-21,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting HTS,287.0,1253013.375,1.0,,,
2023-03-21,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,4846.0,17883340.0,47.0,1.0,,
2023-03-21,BPKB Mobil,Leads | BPKB Mobil | Smart Display | Web 1 | Nationwide | All Time,4431.0,7333636.5,69.0,,,
2023-03-21,BPKB Mobil,Leads | BPKB Mobil | Youtube For Action | Web 1 | Nationwide,339.0,964853.5,1.0,,,
2023-03-21,BPKB Mobil,Leads_BPKB_Mobil_Search_Web1_Observation_Experiment_All_Time,2044.0,8486865.0,16.0,1.0,,
2023-03-21,BPKB Motor,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,2.0,,
2023-03-21,BPKB Motor,Leads | BPKB Motor | Discovery | Web 1 | Nationwide,1047.0,2325959.25,,,,
2023-03-21,BPKB Motor,Leads | BPKB Motor | Discovery | Web 1 | Nationwide GA 4,249.0,1023652.5625,19.0,,,
2023-03-21,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Clean | Nationwide | All Time,519.0,2664320.75,,,,
2023-03-21,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,2136.0,8615025.0,,,,
2023-03-21,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,149.0,439150.21875,1.0,,,
2023-03-21,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1813.0,9407982.0,,,,
2023-03-21,BPKB Motor,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,1.0,,
2023-03-21,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,3095.0,8475758.0,21.0,,,
2023-03-21,Sertifikat Rumah,Leads | Seritifikat Rumah | Discovery | Web 1 | Cover Area | All Time,828.0,1757642.375,5.0,3.0,,
2023-03-21,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,3849.0,7254922.0,36.0,,,
2023-03-21,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,304.0,4602438.0,1.0,,,
2023-03-21,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time leads-sertifikat-rumah-experiment-search-web-1-cover-area-all-time,4119.0,4761682.0,3.0,1.0,,
2023-03-22,BPKB Mobil,Awareness Reach | BPKB Mobil | Display Remarketing | Web 1 | Nationwide,4361.0,9163336.0,92.0,,,
2023-03-22,BPKB Mobil,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | All Time,4266.0,11848286.0,23.0,,,
2023-03-22,BPKB Mobil,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | GA 4,614.0,2365654.25,,,,
2023-03-22,BPKB Mobil,Leads | BPKB Mobil | PMax | Web 1 | Nationwide | UDP | All Time,4025.0,6655405.5,,,,
2023-03-22,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,664.0,3992892.5,10.0,,,
2023-03-22,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Employement | Nationwide | All Time,130.0,2011874.125,2.0,,,
2023-03-22,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Jabodetabek | All Time,336.0,1570025.25,,,,
2023-03-22,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2138.0,9084972.0,33.0,,,
2023-03-22,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Modal Usaha,780.0,1633764.625,19.0,,,
2023-03-22,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting Affinity | All Time,165.0,1143808.625,2.0,,,
2023-03-22,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting HTS,291.0,1302392.0,1.0,,,
2023-03-22,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,3541.0,14142817.0,51.0,,,
2023-03-22,BPKB Mobil,Leads | BPKB Mobil | Smart Display | Web 1 | Nationwide | All Time,3082.0,7606152.5,79.0,,,
2023-03-22,BPKB Mobil,Leads | BPKB Mobil | Youtube For Action | Web 1 | Nationwide,369.0,1010090.8125,,,,
2023-03-22,BPKB Mobil,leads-bpkb-mobil-discovery-web-1-nationwide-ga-4,,,,,,
2023-03-22,BPKB Mobil,leads-bpkb-mobil-discovery-web1-nationwide-all-time,,,,,,
2023-03-22,BPKB Mobil,Leads_BPKB_Mobil_Search_Web1_Observation_Experiment_All_Time,1872.0,8627436.0,26.0,,,
2023-03-22,BPKB Motor,Leads | BPKB Motor | Discovery | Web 1 | Nationwide,949.0,2178249.25,,,,
2023-03-22,BPKB Motor,Leads | BPKB Motor | Discovery | Web 1 | Nationwide GA 4,362.0,1097726.125,37.0,,,
2023-03-22,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Clean | Nationwide | All Time,418.0,1757431.75,,,,
2023-03-22,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,1702.0,8659931.0,,,,
2023-03-22,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,463.0,2301817.5,,,,
2023-03-22,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1811.0,7473215.0,,,,
2023-03-22,BPKB Motor,leads-bpkb-motor-discovery-web1-nationwide,,,,,,
2023-03-22,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,2332.0,7035325.5,10.0,,,
2023-03-22,Sertifikat Rumah,Leads | Seritifikat Rumah | Discovery | Web 1 | Cover Area | All Time,1097.0,1820271.125,4.0,,,
2023-03-22,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,4332.0,7522953.5,47.0,,,
2023-03-22,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,248.0,4236880.5,,,,
2023-03-22,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time leads-sertifikat-rumah-experiment-search-web-1-cover-area-all-time,4668.0,4907888.5,11.0,,,
2023-03-23,BPKB Mobil,Awareness Reach | BPKB Mobil | Display Remarketing | Web 1 | Nationwide,5198.0,9082072.0,110.0,2.0,,
2023-03-23,BPKB Mobil,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | All Time,3457.0,11666777.0,15.0,,,
2023-03-23,BPKB Mobil,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | GA 4,548.0,2361703.5,,,,
2023-03-23,BPKB Mobil,Leads | BPKB Mobil | PMax | Web 1 | Nationwide | UDP | All Time,1162.0,1202661.875,,,,
2023-03-23,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,717.0,3321006.25,6.0,,,
2023-03-23,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Employement | Nationwide | All Time,143.0,2096811.875,2.0,1.0,,
2023-03-23,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Jabodetabek | All Time,323.0,1212373.375,,,,
2023-03-23,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2513.0,8993008.0,27.0,1.0,,
2023-03-23,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Modal Usaha,721.0,1637461.375,24.0,,,
2023-03-23,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting HTS,341.0,1337894.0,1.0,1.0,,
2023-03-23,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,4505.0,14536300.0,44.0,2.0,,
2023-03-23,BPKB Mobil,Leads | BPKB Mobil | Smart Display | Web 1 | Nationwide | All Time,4118.0,7568568.5,96.0,,,
2023-03-23,BPKB Mobil,Leads | BPKB Mobil | Youtube For Action | Web 1 | Nationwide,547.0,1001487.3125,1.0,,,
2023-03-23,BPKB Mobil,leads-bpkb-mobil-discovery-web-1-nationwide-ga-4,,,,,,
2023-03-23,BPKB Mobil,leads-bpkb-mobil-discovery-web1-nationwide-all-time,,,,,,
2023-03-23,BPKB Mobil,Leads_BPKB_Mobil_Search_Web1_Observation_Experiment_All_Time,2135.0,8120441.0,16.0,1.0,,
2023-03-23,BPKB Motor,Leads | BPKB Mobil | Smart Display | Web 1 | Nationwide | All Time,,,,1.0,,
2023-03-23,BPKB Motor,Leads | BPKB Motor | Discovery | Web 1 | Nationwide,1644.0,3660952.75,,,,
2023-03-23,BPKB Motor,Leads | BPKB Motor | Discovery | Web 1 | Nationwide GA 4,305.0,1062822.25,14.0,,,
2023-03-23,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Clean | Nationwide | All Time,254.0,1932729.75,,,,
2023-03-23,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,1756.0,7551637.0,,,,
2023-03-23,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,247.0,2437425.25,1.0,,,
2023-03-23,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2002.0,8812982.0,,,,
2023-03-23,BPKB Motor,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time leads-sertifikat-rumah-experiment-search-web-1-cover-area-all-time,,,,1.0,,
2023-03-23,BPKB Motor,leads-bpkb-motor-discovery-web1-nationwide,,,,,,
2023-03-23,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,3004.0,8048644.5,7.0,2.0,,
2023-03-23,Sertifikat Rumah,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,1.0,,
2023-03-23,Sertifikat Rumah,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting HTS,,,,1.0,,
2023-03-23,Sertifikat Rumah,Leads | Seritifikat Rumah | Discovery | Web 1 | Cover Area | All Time,1119.0,1772181.375,2.0,1.0,,
2023-03-23,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,4553.0,7471814.5,45.0,2.0,,
2023-03-23,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,261.0,3816078.0,1.0,,,
2023-03-23,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time leads-sertifikat-rumah-experiment-search-web-1-cover-area-all-time,5323.0,4854393.0,4.0,,,
2023-03-23,Sertifikat Rumah,leads-seritifikat-rumah-discovery-web-1-cover-area-all-time,,,,,,
2023-03-24,BPKB Mobil,Awareness Reach | BPKB Mobil | Display Remarketing | Web 1 | Nationwide,6453.0,10401640.0,129.0,2.0,,
2023-03-24,BPKB Mobil,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | All Time,2448.0,10809478.0,10.0,3.0,,
2023-03-24,BPKB Mobil,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | GA 4,547.0,2327777.5,,,,
2023-03-24,BPKB Mobil,Leads | BPKB Mobil | PMax | Web 1 | Nationwide | UDP | All Time,5582.0,6535740.5,,,,
2023-03-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,631.0,4499467.5,9.0,1.0,,
2023-03-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Employement | Nationwide | All Time,113.0,2050715.375,,,,
2023-03-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Jabodetabek | All Time,323.0,1309933.375,,,,
2023-03-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3041.0,9582026.0,28.0,4.0,,
2023-03-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Modal Usaha,440.0,914613.625,16.0,,,
2023-03-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting Affinity | All Time,330.0,1829168.25,6.0,,,
2023-03-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting HTS,639.0,1848001.875,5.0,,,
2023-03-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,4646.0,18016644.0,49.0,1.0,1.0,40000000.0
2023-03-24,BPKB Mobil,Leads | BPKB Mobil | Smart Display | Web 1 | Nationwide | All Time,4043.0,8254964.5,95.0,1.0,,
2023-03-24,BPKB Mobil,Leads | BPKB Mobil | Youtube For Action | Web 1 | Nationwide,371.0,974965.75,3.0,,,
2023-03-24,BPKB Mobil,leads-bpkb-mobil-discovery-web-1-nationwide-all-time,,,,,,
2023-03-24,BPKB Mobil,Leads_BPKB_Mobil_Search_Web1_Observation_Experiment_All_Time,2751.0,11044015.0,25.0,,,
2023-03-24,BPKB Motor,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,2.0,1.0,8000000.0
2023-03-24,BPKB Motor,Leads | BPKB Motor | Discovery | Web 1 | Nationwide,1607.0,3625262.25,,,,
2023-03-24,BPKB Motor,Leads | BPKB Motor | Discovery | Web 1 | Nationwide GA 4,287.0,1034874.3125,10.0,,,
2023-03-24,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Clean | Nationwide | All Time,533.0,3818100.75,,,,
2023-03-24,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,2763.0,8952148.0,,,,
2023-03-24,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,135.0,1219325.875,,,,
2023-03-24,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2246.0,8647318.0,,,,
2023-03-24,BPKB Motor,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,1.0,,
2023-03-24,BPKB Motor,leads-bpkb-motor-discovery-web1-nationwide,,,,,,
2023-03-24,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,2696.0,7956136.5,10.0,3.0,,
2023-03-24,Sertifikat Rumah,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,1.0,,
2023-03-24,Sertifikat Rumah,Leads | Seritifikat Rumah | Discovery | Web 1 | Cover Area | All Time,883.0,1714056.625,4.0,,,
2023-03-24,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,3520.0,5918039.0,42.0,1.0,,
2023-03-24,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,295.0,4188193.5,1.0,1.0,,
2023-03-24,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time leads-sertifikat-rumah-experiment-search-web-1-cover-area-all-time,3446.0,3693484.75,4.0,3.0,,
2023-03-25,BPKB Mobil,Awareness Reach | BPKB Mobil | Display Remarketing | Web 1 | Nationwide,4428.0,9342571.0,66.0,,,
2023-03-25,BPKB Mobil,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,1.0,,
2023-03-25,BPKB Mobil,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | All Time,2396.0,10246856.0,17.0,,,
2023-03-25,BPKB Mobil,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | GA 4,463.0,2232289.25,,,,
2023-03-25,BPKB Mobil,Leads | BPKB Mobil | PMax | Web 1 | Nationwide | UDP | All Time,6882.0,12321792.0,,,,
2023-03-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,1073.0,4372695.5,11.0,1.0,,
2023-03-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Employement | Nationwide | All Time,180.0,2121531.0,4.0,,,
2023-03-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Jabodetabek | All Time,602.0,1757350.25,,,,
2023-03-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2945.0,8651660.0,23.0,1.0,,
2023-03-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Modal Usaha,1094.0,2121736.5,22.0,,,
2023-03-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting Affinity | All Time,236.0,903967.375,,,,
2023-03-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting HTS,272.0,930063.4375,4.0,,,
2023-03-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1138.0,8736123.0,15.0,,,
2023-03-25,BPKB Mobil,Leads | BPKB Mobil | Smart Display | Web 1 | Nationwide | All Time,3816.0,7014843.5,51.0,,,
2023-03-25,BPKB Mobil,Leads | BPKB Mobil | Youtube For Action | Web 1 | Nationwide,314.0,938882.3125,,,,
2023-03-25,BPKB Mobil,leads-bpkb-mobil-discovery-web-1-nationwide-all-time,,,,,,
2023-03-25,BPKB Mobil,leads-bpkb-mobil-discovery-web-1-nationwide-ga-4,,,,,,
2023-03-25,BPKB Mobil,Leads_BPKB_Mobil_Search_Web1_Observation_Experiment_All_Time,3130.0,10556179.0,24.0,2.0,,
2023-03-25,BPKB Motor,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,1.0,,
2023-03-25,BPKB Motor,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | All Time,,,,,1.0,10000000.0
2023-03-25,BPKB Motor,Leads | BPKB Motor | Discovery | Web 1 | Nationwide,1048.0,2588577.5,,,,
2023-03-25,BPKB Motor,Leads | BPKB Motor | Discovery | Web 1 | Nationwide GA 4,237.0,930434.3125,9.0,,,
2023-03-25,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Clean | Nationwide | All Time,601.0,4265142.0,,,,
2023-03-25,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,,
2023-03-25,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,226.0,1543618.75,1.0,,,
2023-03-25,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,,,
2023-03-25,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,2415.0,7135675.5,11.0,1.0,,
2023-03-25,Sertifikat Rumah,Leads | Seritifikat Rumah | Discovery | Web 1 | Cover Area | All Time,751.0,1653656.25,3.0,,,
2023-03-25,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,3382.0,5213178.0,29.0,1.0,,
2023-03-25,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,267.0,3393070.0,,,,
2023-03-25,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time leads-sertifikat-rumah-experiment-search-web-1-cover-area-all-time,5292.0,4035683.75,3.0,1.0,,
2023-03-26,BPKB Mobil,Awareness Reach | BPKB Mobil | Display Remarketing | Web 1 | Nationwide,4303.0,8680144.0,73.0,,,
2023-03-26,BPKB Mobil,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | All Time,2569.0,10175707.0,17.0,,,
2023-03-26,BPKB Mobil,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | GA 4,531.0,2182337.25,,,,
2023-03-26,BPKB Mobil,Leads | BPKB Mobil | PMax | Web 1 | Nationwide | UDP | All Time,5632.0,7615811.5,,,,
2023-03-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,688.0,3401790.75,11.0,,,
2023-03-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Employement | Nationwide | All Time,275.0,2086136.375,2.0,,,
2023-03-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Jabodetabek | All Time,506.0,2824535.25,,,,
2023-03-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2596.0,9502328.0,21.0,,,
2023-03-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Modal Usaha,1051.0,2401598.75,32.0,,,
2023-03-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting Affinity | All Time,702.0,930102.4375,7.0,,,
2023-03-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting HTS,393.0,1326725.625,2.0,,,
2023-03-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,876.0,7294900.5,13.0,,,
2023-03-26,BPKB Mobil,Leads | BPKB Mobil | Smart Display | Web 1 | Nationwide | All Time,4179.0,7833839.5,73.0,,,
2023-03-26,BPKB Mobil,Leads | BPKB Mobil | Youtube For Action | Web 1 | Nationwide,363.0,934341.875,1.0,,,
2023-03-26,BPKB Mobil,leads-bpkb-mobil-discovery-web-1-nationwide-all-time,,,,,,
2023-03-26,BPKB Mobil,Leads_BPKB_Mobil_Search_Web1_Observation_Experiment_All_Time,1961.0,8340511.0,18.0,,,
2023-03-26,BPKB Motor,Leads | BPKB Motor | Discovery | Web 1 | Nationwide,,,,,,
2023-03-26,BPKB Motor,Leads | BPKB Motor | Discovery | Web 1 | Nationwide GA 4,,,1.0,,,
2023-03-26,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Clean | Nationwide | All Time,548.0,3372280.5,,,,
2023-03-26,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,,
2023-03-26,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,256.0,1775192.375,,,,
2023-03-26,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,,,
2023-03-26,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,2397.0,7082590.0,14.0,,,
2023-03-26,Sertifikat Rumah,Leads | Seritifikat Rumah | Discovery | Web 1 | Cover Area | All Time,794.0,1606937.5,2.0,,,
2023-03-26,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,3460.0,6240136.5,44.0,,,
2023-03-26,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,214.0,3223580.75,2.0,,,
2023-03-26,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time leads-sertifikat-rumah-experiment-search-web-1-cover-area-all-time,3944.0,3942700.5,4.0,,,
2023-03-27,BPKB Mobil,Awareness Reach | BPKB Mobil | Display Remarketing | Web 1 | Nationwide,3684.0,8806222.0,76.0,,,
2023-03-27,BPKB Mobil,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2023-03-27,BPKB Mobil,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | All Time,2925.0,10279934.0,20.0,3.0,,
2023-03-27,BPKB Mobil,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | GA 4,513.0,2149001.25,,,,
2023-03-27,BPKB Mobil,Leads | BPKB Mobil | PMax | Web 1 | Nationwide | UDP | All Time,1060.0,1437624.875,,,,
2023-03-27,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,673.0,3638371.0,3.0,1.0,,
2023-03-27,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Employement | Nationwide | All Time,194.0,1991195.5,5.0,2.0,,
2023-03-27,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Jabodetabek | All Time,620.0,2630602.0,,,,
2023-03-27,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2821.0,8541205.0,17.0,1.0,,
2023-03-27,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Modal Usaha,878.0,1976898.5,18.0,,,
2023-03-27,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting Affinity | All Time,578.0,892568.4375,4.0,1.0,,
2023-03-27,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting HTS,393.0,954700.4375,2.0,,1.0,33642500.0
2023-03-27,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1384.0,15567975.0,20.0,,,
2023-03-27,BPKB Mobil,Leads | BPKB Mobil | Smart Display | Web 1 | Nationwide | All Time,3934.0,7423155.0,68.0,,,
2023-03-27,BPKB Mobil,Leads | BPKB Mobil | Youtube For Action | Web 1 | Nationwide,341.0,943682.4375,1.0,,,
2023-03-27,BPKB Mobil,Leads | BPKB Motor | Discovery | Web 1 | Nationwide GA 4,,,,1.0,,
2023-03-27,BPKB Mobil,Leads | Seritifikat Rumah | Discovery | Web 1 | Cover Area | All Time,,,,1.0,,
2023-03-27,BPKB Mobil,leads-bpkb-mobil-discovery-web-1-nationwide-ga-4,,,,,,
2023-03-27,BPKB Mobil,Leads_BPKB_Mobil_Search_Web1_Observation_Experiment_All_Time,2060.0,8354763.0,17.0,2.0,1.0,160000000.0
2023-03-27,BPKB Motor,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,2.0,,
2023-03-27,BPKB Motor,Leads | BPKB Motor | Discovery | Web 1 | Nationwide,1383.0,3236542.5,,,,
2023-03-27,BPKB Motor,Leads | BPKB Motor | Discovery | Web 1 | Nationwide GA 4,273.0,939091.0,10.0,,,
2023-03-27,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Clean | Nationwide | All Time,543.0,2404973.5,,,,
2023-03-27,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,2743.0,12804817.0,,,,
2023-03-27,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,228.0,742307.875,2.0,,,
2023-03-27,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1855.0,11508312.0,,,,
2023-03-27,BPKB Motor,leads-bpkb-motor-discovery-web1-nationwide,,,,,,
2023-03-27,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,2748.0,7432889.0,18.0,2.0,,
2023-03-27,Sertifikat Rumah,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,2.0,,
2023-03-27,Sertifikat Rumah,Leads | Seritifikat Rumah | Discovery | Web 1 | Cover Area | All Time,842.0,1625839.875,2.0,2.0,,
2023-03-27,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,3430.0,5177458.0,33.0,,,
2023-03-27,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,304.0,4790270.5,,1.0,1.0,176544000.0
2023-03-27,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time leads-sertifikat-rumah-experiment-search-web-1-cover-area-all-time,2788.0,3608977.75,7.0,,,
2023-03-28,BPKB Mobil,Awareness Reach | BPKB Mobil | Display Remarketing | Web 1 | Nationwide,3304.0,7406863.5,76.0,1.0,,
2023-03-28,BPKB Mobil,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,1.0,,
2023-03-28,BPKB Mobil,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | All Time,2136.0,8358099.0,12.0,,,
2023-03-28,BPKB Mobil,Leads | BPKB Mobil | Discovery | Web 1 | Nationwide | GA 4,518.0,2202931.25,,,,
2023-03-28,BPKB Mobil,Leads | BPKB Mobil | PMax | Web 1 | Nationwide | UDP | All Time,1403.0,2254644.0,,,,
