source,product,metrics,campaign,ad_name,adset_name,date,actual,forecast,baseline
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-05-19,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-05-20,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-05-21,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-05-22,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-05-23,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-05-24,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-05-25,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-05-26,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-05-27,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-05-28,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-05-29,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-05-30,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-05-31,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-06-01,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-06-02,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-06-03,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-06-04,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-06-05,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-06-06,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-06-07,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-06-08,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-06-09,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-06-10,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-06-11,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-06-12,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-06-13,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Besar Jaminan Sertifikat Rumah Video,Mix Photo & Video,2023-06-14,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-04-16,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-04-17,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-04-18,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-04-19,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-04-20,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-04-21,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-04-22,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-04-23,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-04-24,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-04-25,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-04-26,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-04-27,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-04-28,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-04-29,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-04-30,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-01,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-02,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-03,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-04,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-05,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-06,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-07,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-08,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-09,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-10,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-11,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-12,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-13,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-14,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-15,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-16,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-17,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-18,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-19,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-20,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-21,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-22,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-23,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-24,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-25,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-26,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-27,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-28,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-29,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-30,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-05-31,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-06-01,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-06-02,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-06-03,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-06-04,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-06-05,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-06-06,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-06-07,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-06-08,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-06-09,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-06-10,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-06-11,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-06-12,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-06-13,,0.0,
Meta,Sertifikat Rumah,NTF,BFI Finance | Conversion | Jaminan Sertifikat Rumah | Web 1 | Event Purchase,Pinjaman Jaminan Sertifikat Rumah di BFI Finance Video,Mix Photo & Video,2023-06-14,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-04-20,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-04-21,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-04-22,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-04-23,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-04-24,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-04-25,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-04-26,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-04-27,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-04-28,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-04-29,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-04-30,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-01,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-02,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-03,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-04,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-05,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-06,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-07,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-08,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-09,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-10,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-11,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-12,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-13,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-14,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-15,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-16,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-17,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-18,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-19,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-20,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-21,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-22,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-23,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-24,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-25,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-26,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-27,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-28,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-29,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-30,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-05-31,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-06-01,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-06-02,,0.0,
Meta,BPKB Motor,NTF,New Conversion | Jaminan BPKB Motor | Web 1 | Event Purchase | Jabarteng,Paket Lancar (Langsung Cair),Single Image & Video,2023-06-03,,0.0,
